name,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
Santa Monica,Everclear,37EJtTS7jT5WUyXGZzrwnI,0.491,0.9420000000000001,0.6363636363636364,0.8937584976206663,1,0.132,0.156,0.0,0.36700000000000005,0.387,0.4565353743784599,0.045840651476367816,0.8,rock
Because the Night,Patti Smith,0lIoY4ZQsdn5QzhraM9o9u,0.466,0.763,1.0,0.8424541128484025,0,0.0391,0.0542,0.0,0.11900000000000001,0.473,0.5614949685934787,0.04957202722924649,0.8,rock
The Truth,Unified Highway,4yhpe8ApKEjyrBHaDaR732,0.757,0.44299999999999995,0.6363636363636364,0.8217624065261726,0,0.0858,0.0224,0.614,0.0907,0.26,0.3497668372587697,0.088198629442921,0.8,reggae
Symphony No. 3,Polish National Radio Symphony Orchestra,2dIpMRSyCUTT0d5kCjXlPJ,0.18600000000000003,0.07,0.09090909090909091,0.5085613528212101,1,0.0432,0.948,0.5760000000000001,0.201,0.037000000000000005,0.4638393222372715,0.5236408885575354,0.6,classical
Inglan Is A Bitch,Linton Kwesi Johnson,5amegohd848qo6e5BBNJMw,0.885,0.439,0.6363636363636364,0.7763001359619306,1,0.39299999999999996,0.24100000000000002,0.00121,0.0882,0.598,0.6269941550236798,0.08321504070323787,0.8,reggae
You Can't Hide Away From Love,Jamie Cullum,73gYqDCBbnFjp3CWkpuwTK,0.401,0.0948,0.2727272727272727,0.6448207002039429,0,0.040999999999999995,0.9640000000000001,0.000152,0.11599999999999999,0.299,0.47291130725667896,0.044972158541785205,0.6,jazz
Trust,Brent Faiyaz,0oufSLnKQDoBFX5mgkDCgR,0.764,0.39399999999999996,0.7272727272727273,0.8252251869476547,1,0.154,0.22399999999999998,8.71e-05,0.11900000000000001,0.47100000000000003,0.41819760201438066,0.03655333498199154,0.8,hiphop
Hideaway,You vs Yesterday,1W50cAU8tMURzLs2igq9pl,0.36700000000000005,0.924,0.0,0.8649303195105371,1,0.155,0.013000000000000001,0.0,0.10400000000000001,0.773,0.9084074939323146,0.03680372143889125,0.8,rock
Flow,KVMTZ,75RT8larSzbbTtng5z8piG,0.6920000000000001,0.386,0.0,0.7674626104690687,1,0.0958,0.424,0.109,0.0854,0.292,0.36359752383895866,0.02576847168541805,0.8,jazz
Location,Playboi Carti,3yk7PJnryiJ8mAPqsrujzf,0.7170000000000001,0.79,1.0,0.9175518354860639,1,0.2,0.33,0.000125,0.518,0.371,0.5726122408166604,0.039462252978461995,0.8,hiphop
Shostakovich : Violin Concerto No.1 in A minor Op.77 : III Passacaglia - Andante,Dmitri Shostakovich,7bOy53RBWi5dvaXTlUvYHF,0.151,0.0689,0.09090909090909091,0.5395351801495581,1,0.0494,0.909,0.0725,0.247,0.0399,0.3266141861120454,0.24240328331873212,0.6,classical
The Shadow of Sirius: I. The Nomad Flute,Joel Puckett,4CPtJ4jJLwHXtVeoYAUvuz,0.177,0.0292,0.7272727272727273,0.30240907545887136,1,0.0633,0.905,0.14300000000000002,0.146,0.0369,0.3016435018952995,0.08793476927533612,0.8,classical
"Hungarian Dance No.5 In G Minor, WoO 1 No. 5",Johannes Brahms,0yNOqNpm9rqCG8V8r4XKqG,0.355,0.196,0.2727272727272727,0.7055786879673691,1,0.0379,0.905,0.9420000000000001,0.105,0.597,0.6621185539364961,0.03126265791960854,0.8,classical
One (Remastered),Metallica,10HlI5OL8VIdMh2CaymhbD,0.444,0.703,0.6363636363636364,0.8064454452753229,1,0.0641,0.00112,0.0761,0.127,0.419,0.48281504240562134,0.11768163474286125,0.8,rock
I'm A Man,The Spencer Davis Group,5zWehIgPMCGysidrvbltlU,0.55,0.929,0.8181818181818182,0.8845810673011557,1,0.0815,0.038,0.0,0.135,0.643,0.5863656609913734,0.04153271318708556,0.8,rock
I Got Love,Nate Dogg,52riputZ4Vo5PG9MOSy6r5,0.912,0.41600000000000004,0.9090909090909091,0.8807996261046908,0,0.16399999999999998,0.43700000000000006,0.306,0.09,0.677,0.40911652682962296,0.058393658598066014,0.8,hiphop
Special Remix (feat. Moneybagg Yo),EST Gee,5T7fj7KD9HWoB2TCftxZo9,0.799,0.596,1.0,0.8537559483344663,1,0.302,0.0225,0.0,0.077,0.299,0.3454671890481688,0.037292143451229234,0.8,hiphop
Are U Live,Chance the Rapper,7yP65veNqfCOmc2j6vqmp6,0.9159999999999999,0.502,0.7272727272727273,0.8075926240652618,1,0.39299999999999996,0.0156,0.0,0.0815,0.374,0.654528265869156,0.054036878107549965,0.8,hiphop
The Burnt Orange Heresy Theme,Craig Armstrong,1vVSog3H2Cxme5LfhFVmuy,0.214,0.0595,0.0,0.5533650577838205,0,0.0351,0.991,0.87,0.11599999999999999,0.0381,0.36588824550718574,0.039470393345334295,0.8,classical
Freak of the Week,Marvelous 3,5eR2WL7ZHLpGv5PfFT9iEJ,0.618,0.82,1.0,0.909479095853161,0,0.0577,0.000543,0.0,0.546,0.51,0.5940832113736149,0.04840430563653037,0.8,rock
Sleep,Eric Whitacre,0F8hns87GwOXR3W5ovz9j8,0.172,0.0377,0.0,0.5292318150917743,0,0.0439,0.9890000000000001,0.6920000000000001,0.094,0.0333,0.5681444245470826,0.0801946838913087,0.6,classical
In My First Mind,Steve Miller Band,3j1vOBi2cVBrPcIRb7q5ia,0.233,0.413,0.6363636363636364,0.7618329367777023,1,0.0342,0.51,0.47200000000000003,0.10800000000000001,0.094,0.530124807970257,0.11991602509815458,0.6,rock
Romance In The Dark,Bettye LaVette,5FlUpgml57EvfrdM9IFXwS,0.74,0.419,0.7272727272727273,0.8400960231135282,1,0.0507,0.76,0.0005139999999999999,0.11800000000000001,0.684,0.6257260769573398,0.06465893406667747,0.8,jazz
Situation (feat. Tommy Strate),EK,1PWAUmXiI9z0MyQxWbdwq9,0.7440000000000001,0.503,0.18181818181818182,0.8139870836165873,1,0.0373,0.573,2.73e-06,0.0946,0.634,0.6547100691761584,0.043312365806753864,0.8,hiphop
When I See You Smile,Singing Sweet,0sedwk5jVoYD78bxdwJIjt,0.664,0.414,0.7272727272727273,0.805255778382053,0,0.473,0.588,0.0,0.254,0.789,0.42742411984473994,0.0548933008429771,0.8,reggae
Part VII - Live,Keith Jarrett,21Jm2Njh72h2WWLSRmiGT5,0.35600000000000004,0.14800000000000002,0.2727272727272727,0.6217921481985044,1,0.035,0.9840000000000001,0.903,0.0913,0.177,0.6260260524138934,0.08309461941398902,0.8,jazz
Ice Cream Paint Job,Dorrough Music,3lwMGZ9M5Gq4usaZZLV4NK,0.8490000000000001,0.59,0.0,0.829304044867437,1,0.428,0.000545,0.0,0.34299999999999997,0.6559999999999999,0.8182330536592459,0.05870046621845994,0.8,hiphop
Gruppen für drei Orchester - Werk Nr. 6,Karlheinz Stockhausen,5iF4Xxk7WpQkmWLnoHmqIT,0.318,0.122,0.0,0.5223062542488103,1,0.0634,0.8809999999999999,0.0176,0.12300000000000001,0.11900000000000001,0.4685752983846776,0.3682252849338932,0.6,classical
Blue Bossa - Remastered,Joe Henderson,6qqK0oeBRapZn8f9hJJENw,0.531,0.366,0.45454545454545453,0.75856135282121,0,0.0496,0.9109999999999999,0.88,0.0916,0.785,0.3720922833586343,0.1275062154508093,0.8,jazz
Possum Kingdom,Toadies,56SkdBKyR2zOkjk6wVFI9s,0.643,0.726,0.8181818181818182,0.8091859279401767,1,0.0255,0.000772,0.00969,0.07,0.925,0.45763073930314796,0.07863397907027467,0.8,rock
Purrfect,Funki Porcini,6YJ6yrrt6Hw7TAFTLWqQxm,0.642,0.316,0.09090909090909091,0.6134644799456151,1,0.0663,0.0476,0.828,0.11599999999999999,0.0875,0.7526793262369441,0.12551884312474437,0.8,jazz
DEAD TO ME,Awake At Last,3dVeJokvFCUkft6nnkvhW1,0.332,0.9440000000000001,1.0,0.8370581237253568,0,0.0547,8.23e-05,0.00022,0.271,0.742,0.805325018862093,0.054100597530998655,0.8,rock
Your New Boyfriend,Wilbur Soot,4vLBnQtece15fFhqWxZvJP,0.546,0.45299999999999996,0.6363636363636364,0.7300305914343984,1,0.121,0.382,3.9e-05,0.106,0.74,0.4751065821887301,0.05935927453050434,0.8,hiphop
Children,Mathias Eick,2zd2XhHfRH0pOyMw1sK0jo,0.52,0.292,0.7272727272727273,0.6818703263086335,1,0.0325,0.775,0.833,0.222,0.284,0.3945904426001509,0.0883389805958917,0.8,jazz
Guastavino: 3 Romances Argentinos: I. Las niñas de Santa Fe (Live),Carlos Guastavino,6YNE1CO3l2jGkPPm21vTF4,0.33299999999999996,0.067,0.2727272727272727,0.5652192386131882,0,0.038,0.992,0.857,0.0868,0.0997,0.27904989591760676,0.08092086075677903,0.8,classical
Can't Find My Way,Hardline,1CZ6ArNjSg9TuStY75kzKr,0.455,0.602,0.0,0.814369476546567,1,0.0305,0.08800000000000001,0.00144,0.106,0.381,0.581266078229963,0.0843041656502904,0.8,rock
UNAPOLOGETICALLY COUNTRY AS HELL,HARDY,45nc69lqKe3kY9sit2UU6G,0.5429999999999999,0.648,0.09090909090909091,0.9016612848402448,1,0.0311,0.172,0.0,0.32899999999999996,0.617,0.5638311410884563,0.05815057040112079,0.6,rock
Dirt Music Theme,Craig Armstrong,20zApfduWjF2ixzykYAtsf,0.0881,0.122,0.0,0.6832936777702243,1,0.0382,0.565,0.932,0.127,0.0381,0.3800416329573035,0.0865349068756065,0.6,classical
Inside Out,Eve 6,4GiVcDqNQI0fc0yYuRGH9m,0.483,0.818,1.0,0.8441961250849763,1,0.0444,0.114,0.0,0.36700000000000005,0.691,0.7984255833613614,0.05368908795048861,0.8,rock
The Downfall of Us All,A Day To Remember,6G7URf5rGe6MvNoiTtNEP7,0.589,0.8809999999999999,0.0,0.9089055064581918,1,0.0666,0.000256,0.0,0.327,0.7090000000000001,0.5906334936232489,0.0507770822286528,0.8,rock
Country Grammar (Hot Shit),Nelly,3wMUvT6eIw2L5cZFG1yH9j,0.865,0.664,0.18181818181818182,0.8621261046906865,1,0.10800000000000001,0.00689,0.0,0.142,0.565,0.7400803570616951,0.07264575677762736,0.8,hiphop
analogue.,pryvitt,6rIunOtqmwjtCxo6aSZpQ6,0.516,0.767,0.0,0.852268864717879,1,0.647,0.6629999999999999,0.049,0.133,0.33399999999999996,0.8619067530838386,0.039803586982486705,0.8,hiphop
Black Orchid,Cal Tjader,1Xrlr0CvpV1dFakpGJDzLI,0.677,0.0942,0.09090909090909091,0.5669400067980965,1,0.0544,0.965,0.826,0.11900000000000001,0.419,0.563203919679299,0.04603517817438518,0.8,jazz
Miss You Too Much (Reggae Remix),Gyptian,6UsSnC8xkTUozcQ5xv3khr,0.634,0.6409999999999999,0.45454545454545453,0.8781228755948334,1,0.0318,0.0803,9.34e-06,0.27699999999999997,0.865,0.3538937723277186,0.059141168838787894,0.8,reggae
Disturbia (Bossa Version),Tahta Menezes,2rc7wIxBvb3dx7CiUTdB2F,0.7929999999999999,0.309,1.0,0.6944892929979606,0,0.0433,0.9,3.9e-06,0.084,0.718,0.5632493705060495,0.061069593680605126,0.8,jazz
"Beethoven: String Quartet No. 6 in B-Flat Major, Op. 18 No. 6: IV. La Malinconia",Ludwig van Beethoven,5QlhmMI38BS67DCVRMPrJ5,0.314,0.135,0.9090909090909091,0.6117012236573759,1,0.0518,0.9690000000000001,0.67,0.0851,0.0512,0.35393467807179413,0.14824309830222823,0.8,classical
Kryptonite,3 Doors Down,5ZPp1V3PufN6qhAe3rLNmb,0.544,0.878,1.0,0.8977523793337866,0,0.0288,0.00657,1.4300000000000002e-05,0.17,0.527,0.4500722668145334,0.057719973063806725,0.8,rock
Organic Work,Larry June,3q582MHUHGICuTlljI5LlG,0.875,0.5479999999999999,0.2727272727272727,0.8609364377974167,0,0.251,0.355,8.97e-06,0.34,0.6809999999999999,0.4318010344608168,0.046683319798803816,0.8,hiphop
Feels Like I'm Home Again,Edwin Yearwood,1rd1OgVjWmyY0MXya8oDRq,0.6809999999999999,0.9309999999999999,1.0,0.8602991162474507,1,0.0477,0.0006,0.0008640000000000001,0.0431,0.925,0.5362379441682045,0.06317289605902383,0.8,reggae
Nemesis,Parasol Caravan,31VD1TdJeEEUtiSFOm2oYI,0.192,0.772,0.5454545454545454,0.8668847722637661,1,0.10800000000000001,0.0174,0.0323,0.188,0.0941,0.3888045523548073,0.047715742880056186,0.8,rock
Wild Thing,Tone-Loc,0vWfG7GSc177F1EitfBYkG,0.941,0.696,0.6363636363636364,0.7548011556764106,1,0.175,0.000541,1e-05,0.0613,0.853,0.5704078757192593,0.0660697438563388,0.8,hiphop
Celtic Concerto: 2. Hiraeth,Catrin Finch,5S4BAajCoD7CkaWxyqH1H8,0.31,0.0546,0.9090909090909091,0.5868031951053705,0,0.0371,0.9059999999999999,0.574,0.0992,0.077,0.2819587488296412,0.08142977403745073,0.8,classical
Heroes,Sammy Hagar,5hdQmkxuRkkMfmT15cuISA,0.551,0.812,0.6363636363636364,0.9043167912984365,1,0.03,8.070000000000001e-05,0.569,0.0887,0.6709999999999999,0.500081811488151,0.04459657885643565,0.8,rock
Dragonball Durag - Remix,Thundercat,1PrVLmXkJjh2vEhmBEKLeM,0.626,0.597,0.5454545454545454,0.7958234194425561,0,0.33,0.614,1.53e-05,0.122,0.578,0.3680835204392368,0.05414719411378493,0.8,hiphop
Brass Monkey,Beastie Boys,6MzdzJ4hkHJWROmUzED9yP,0.96,0.405,0.5454545454545454,0.7216391910265125,0,0.32899999999999996,0.00278,4.4e-06,0.10400000000000001,0.6459999999999999,0.5287567380850657,0.036285544982123476,0.8,hiphop
Of Sound and Fury,Dead Quiet,6R4bThwVgyRyDBaxNc1Ohl,0.262,0.925,0.0,0.855455472467709,1,0.0721,0.00305,0.0151,0.075,0.374,0.386163859320601,0.09473253701831835,0.8,rock
9mm Goes Bang,Boogie Down Productions,5yVr4kj611qKFuvI12SItT,0.779,0.6409999999999999,0.18181818181818182,0.7685248130523453,1,0.158,0.134,8.19e-06,0.0831,0.885,0.7498295593996854,0.06428756491591703,0.8,hiphop
Bands Out Tha Roof,Lil Mosey,4XWi6uj1ZYo5bA7aGxc0g8,0.743,0.604,0.7272727272727273,0.8224847042828007,0,0.0674,0.415,0.0,0.27,0.602,0.4585761164995591,0.03748302101926937,0.8,hiphop
Moonlight (feat. Big Sean),NLE Choppa,1QOxaQ0QruusmKZk5G3sot,0.6809999999999999,0.7909999999999999,0.09090909090909091,0.8733854520734194,0,0.131,0.62,1.97e-06,0.106,0.755,0.6724949776836441,0.05104767925158028,0.8,hiphop
Amen,War & Pierce,59pMk1hZKKYQw1itapEMCI,0.785,0.43,0.36363636363636365,0.8062330047586675,0,0.0653,0.316,0.00159,0.0829,0.491,0.3908316592278813,0.061551840242212406,0.8,rock
Rainy Mix,Eltingvilles,2lCpVqpPOJQ30mstKPHBqj,0.529,0.15,0.7272727272727273,0.7637661454792658,1,0.0323,0.929,0.00124,0.11,0.22899999999999998,0.25706078593569615,0.06987606712490382,0.8,jazz
"My Way, Soon",Greta Van Fleet,1FBereoGKCn8BKqKheYw1z,0.409,0.943,0.9090909090909091,0.9208871515975527,1,0.0598,8.56e-05,0.105,0.0938,0.43799999999999994,0.599491859756929,0.06372447609019863,0.8,rock
Wishing,Alexis Ffrench,6yso76bQYrTpad7KvMjQ3S,0.494,0.12300000000000001,0.2727272727272727,0.5227523793337866,1,0.0347,0.995,0.93,0.11800000000000001,0.326,0.6613958857911626,0.02826868712443786,0.6,classical
Spread Sunshine,Blu,4TjtqeSt6mI5f2QZ4PlAGW,0.46,0.499,0.09090909090909091,0.7711590754588715,1,0.34299999999999997,0.314,0.0,0.139,0.6459999999999999,0.8058749738657747,0.03933565623848243,0.8,hiphop
"Dear Maria, Count Me In",All Time Low,0J69x3mqm7U6tBPKsjpsWR,0.465,0.8959999999999999,0.18181818181818182,0.9406441196464991,1,0.0795,0.00725,0.0,0.20600000000000002,0.569,0.8227235953421993,0.04340415546079669,0.8,rock
The Flight of the Bumble Bee,Ida Cernecka,2DcUJP3QX9Pb47TkW32aea,0.29600000000000004,0.221,0.8181818181818182,0.6005480965329707,0,0.0509,0.972,0.965,0.28300000000000003,0.401,0.734612622603605,0.017321297192724308,0.8,classical
One For Daddy-O - Remastered,Cannonball Adderley,4f0D7T8yswXUJ62AKLoMtS,0.616,0.434,0.45454545454545453,0.8528849422161795,0,0.031,0.581,0.0,0.131,0.40399999999999997,0.492991482515067,0.13396601761743812,0.8,jazz
Triple Concerto,William Orbit,0XkDi8piitAfVkohujH0R7,0.23,0.319,0.36363636363636365,0.6558888511216859,1,0.068,0.887,0.74,0.11199999999999999,0.0881,0.3724286194765883,0.08547188724300651,0.8,classical
Lights Off,Jarez,5gGKSz6jBv2iO6FhIcUfOJ,0.39799999999999996,0.659,0.45454545454545453,0.8365270224337186,0,0.0367,0.539,0.6659999999999999,0.0784,0.36700000000000005,0.7649374142115646,0.0669727631745522,0.8,jazz
Make It Last,Nicole Henry,3VzeSqVwct8obcWD7vXx2i,0.40700000000000003,0.207,0.8181818181818182,0.7299243711760707,1,0.0313,0.8059999999999999,5.71e-06,0.0816,0.102,0.4454317374033033,0.08091328179451861,0.8,jazz
In The End,Linkin Park,138JuTi1U3WIROalXod9FB,0.542,0.853,0.2727272727272727,0.8709423861318831,0,0.0498,0.0103,0.0,0.10800000000000001,0.37,0.47839722204546903,0.05297778830723317,0.8,rock
Pepper,Butthole Surfers,1ng36571Iyov4HBxUClySn,0.631,0.804,0.6363636363636364,0.8903806934058462,1,0.166,0.00589,0.00116,0.16,0.6709999999999999,0.36314301557145323,0.07552772735272743,0.8,rock
Overdose,grandson,7a1D98IVXyVBKsq40imjyg,0.529,0.6859999999999999,0.36363636363636365,0.8823716859279402,0,0.0579,0.00251,0.0965,0.22,0.11599999999999999,0.6546418929360325,0.05698621723607597,0.8,rock
Skylark,Geeder,3U1ar1FODMXKLBlF2yxSMl,0.501,0.135,0.45454545454545453,0.6867989462950373,1,0.0348,0.9570000000000001,0.41700000000000004,0.106,0.235,0.5081993291457971,0.07524113029836128,0.8,jazz
Pistol Packin' Mama - Single Version,Bing Crosby,2Pn1HP6ZTVpBaew1jHcs87,0.636,0.275,0.6363636363636364,0.705493711760707,1,0.26,0.778,0.0,0.139,0.855,0.9093937768728013,0.04345271695972455,0.8,jazz
Heads Will Roll,Yeah Yeah Yeahs,4WiIscpBgQFm5qIyjoH7M4,0.562,0.903,0.7272727272727273,0.9123045547246771,0,0.0296,0.00018700000000000002,0.0939,0.298,0.7909999999999999,0.5999918188511848,0.05411940458549673,0.8,rock
1st of Tha Month,Bone Thugs-N-Harmony,1dF5Y2dd7Wm4wZKvVjWBpr,0.7290000000000001,0.581,0.45454545454545453,0.8321082596872875,0,0.18,0.0777,3.81e-06,0.696,0.508,0.3365088310956376,0.08041559660608456,0.8,hiphop
Hypnotize - 2014 Remaster,The Notorious B.I.G.,7KwZNVEaqikRSBSpyhXK2j,0.9009999999999999,0.6970000000000001,0.8181818181818182,0.933994731475187,1,0.28,0.145,0.0,0.287,0.67,0.4269696115772346,0.05659716384004123,0.8,hiphop
Drain Cosmetics,Serena-Maneesh,3UymNkS2B7jiUb4ga5URLU,0.402,0.934,0.2727272727272727,0.9239887831407206,1,0.0479,0.000407,0.8590000000000001,0.461,0.446,0.5715259660573226,0.05413428180771162,0.8,rock
Touch Me I'm Sick,Mudhoney,5iDmsAvKVxhk6GDw3OGrj6,0.354,0.941,0.09090909090909091,0.8586845683208701,1,0.0737,4.79e-05,0.66,0.331,0.569,0.5974147569744294,0.03494940200584254,0.8,rock
Wait Up,Naddy,4b6XW3jUdfpGWc2R2rINfJ,0.865,0.35700000000000004,0.5454545454545454,0.7330260027192386,0,0.214,0.151,0.0,0.299,0.395,0.5453326546009871,0.03252048495253183,0.8,hiphop
West End,Steve Oliver,5KVlCe3igMGYLOY8PlIFCg,0.705,0.7140000000000001,0.45454545454545453,0.8662262066621347,1,0.0323,0.298,0.6920000000000001,0.032,0.6629999999999999,0.4734112663509349,0.08385504196078421,0.8,jazz
Careless Whisper,Costa Azul Quartet,4uTeVyCIvptw95iGjb6Jfz,0.8029999999999999,0.513,0.9090909090909091,0.763851121685928,1,0.0279,0.691,0.00405,0.146,0.54,0.5456326300575407,0.0913846006153556,0.8,jazz
Ms. Fat Booty,Mos Def,0IVAlb0cFCH1cQ974iR1TU,0.782,0.589,0.09090909090909091,0.9045079877634263,1,0.18899999999999997,0.14800000000000002,0.0,0.16399999999999998,0.8690000000000001,0.41104818696652085,0.05483435335872941,0.8,hiphop
Rausch,Kari Ikonen,04eO918nDrHNTjQdq4oNV3,0.612,0.214,0.18181818181818182,0.6286114887831407,0,0.0695,0.807,0.809,0.0815,0.233,0.5126216945886246,0.024167345732328458,0.6,jazz
Don't Walk Away,Danger Danger,0g0WdBxrrOxOrowa9PDF9j,0.596,0.804,0.36363636363636365,0.7969068660774983,1,0.0332,0.083,0.000176,0.0681,0.513,0.5151214900599042,0.07516084943886206,0.8,rock
Trains,Steps Ahead,3cTBzCdxKbuczWo9cfPic1,0.586,0.85,0.9090909090909091,0.89231390210741,1,0.0475,0.252,0.703,0.105,0.435,0.5921424610713669,0.11880444396662675,0.8,jazz
Dreaming About Blue,Yestalgia,6iEH7Mh2xaE7kasOl5meLi,0.7190000000000001,0.293,1.0,0.749044017675051,0,0.0945,0.28800000000000003,0.8909999999999999,0.0618,0.256,0.36468379859829647,0.03811937314683846,0.8,hiphop
CHROME,Melvoni,0TCc6CuuNtE9IdvzyTfBNB,0.872,0.365,0.6363636363636364,0.7841391910265125,0,0.218,0.252,0.0,0.0467,0.6940000000000001,0.5363606614004309,0.03437452368327461,0.8,hiphop
"Moses und Aron, Act I Scene 2: Act I Scene 2: Du Sohn meiner Vater … (Son of my fathers … ) (Aaron, Moses)",Arnold Schoenberg,7lJWM5iDwWvRS3sACcQSO5,0.327,0.13699999999999998,0.0,0.5577200883752549,0,0.0497,0.948,0.000343,0.0727,0.0666,0.6104409639211337,0.11898409344242922,0.8,classical
You & I (feat. Margaret Glaspy),Éyal Hai,0MOXs5rKfhXY7TooT6iiiP,0.47200000000000003,0.342,0.36363636363636365,0.7937415023793338,1,0.0378,0.266,0.0,0.0779,0.25,0.5987237407848448,0.04936823735513305,0.8,jazz
Get a Life,The Original Pinettes Brass Band,16rLdSoMUczDTvXJnVTAKv,0.539,0.9059999999999999,0.36363636363636365,0.9107112508497621,0,0.059000000000000004,0.055,1.49e-05,0.075,0.63,0.48120608313865226,0.1089012666130151,0.8,jazz
Mr. Sexy Saxy,Jarez,53iMwltgvGle3hdcsdrXqE,0.579,0.467,0.0,0.8344875934738274,0,0.0291,0.595,0.00592,0.0713,0.518,0.6361843121926388,0.06950245235569585,0.8,jazz
Blood // Water,grandson,0AUyNF6iFxMNQsNx2nhtrw,0.51,0.882,0.7272727272727273,0.8868329367777023,0,0.159,0.00158,0.00206,0.0764,0.653,0.7000745393558708,0.05291827941837359,0.8,hiphop
"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",Camille Saint-Saëns,0jOnZhF75V68VsBObWx2XO,0.16899999999999998,0.0161,0.8181818181818182,0.34776512576478574,0,0.0442,0.986,0.86,0.0805,0.0573,0.5824205292294267,0.04100134372193854,0.6,classical
Final Parade,Felix Rösch,0GP4AxKX6DvTOuTZI0s1p6,0.0944,0.00346,0.6363636363636364,0.25380268524813043,0,0.0569,0.5529999999999999,0.08900000000000001,0.11199999999999999,0.0367,0.7750002272541338,0.03249859017266841,1.0,classical
Half Nelson,Yes Please,2rkU8YCfozcUOUJS2VwXZ9,0.693,0.665,0.6363636363636364,0.8653976886471788,1,0.0425,0.233,0.0,0.318,0.8490000000000001,0.6543555527275041,0.046417494715077334,0.8,hiphop
"Egmont, Op. 84: Overture in F Minor",Ludwig van Beethoven,3pr1F6H1z3U8ogRls62VK9,0.22699999999999998,0.0692,0.45454545454545453,0.5998682868796736,0,0.0485,0.887,0.7,0.0906,0.0648,0.8299457317128598,0.11597131559276046,0.6,classical
Withu,Blvk,76bqpXdcQBtnQw6ByKQjvO,0.741,0.21899999999999997,0.9090909090909091,0.7547161794697484,0,0.0813,0.853,0.935,0.109,0.519,0.7095601268987084,0.02145127022003973,0.8,hiphop
Wiegenlied (Arr. Lloyd Webber/Lenehan),Antonín Dvořák,3HPHusaX4GcFEy29oyuWib,0.131,0.0302,0.5454545454545454,0.4093941196464989,1,0.0498,0.993,0.9570000000000001,0.17300000000000001,0.0597,0.3725831522875401,0.022400044014121573,0.8,classical
So What,Biréli Lagrène,0Xjw40EraBvcZJy9uI4iGl,0.708,0.38799999999999996,0.36363636363636365,0.812181339225017,0,0.0487,0.866,0.7090000000000001,0.0872,0.456,0.4797516566826351,0.062229736311060824,0.8,jazz
Fooled Around And Fell In Love,Elvin Bishop,2hE5Lm5XOHR4t3xlhIFauP,0.633,0.621,0.9090909090909091,0.7628738953093134,1,0.0313,0.042,0.0172,0.18600000000000003,0.593,0.5150714941504786,0.06955803141227225,0.6,rock
Story's End,Indii G.,6IFH7XewQfEn1veLWxKzoI,0.6629999999999999,0.619,0.6363636363636364,0.8460231135282121,1,0.0556,0.221,0.0,0.19399999999999998,0.0747,0.3795643992764229,0.04452780679148001,0.8,hiphop
Love Me (feat. Mase),112,4uI5xNUdEupLKskfQnfx3o,0.654,0.8170000000000001,0.0,0.8817556084296397,1,0.153,0.124,1.18e-05,0.156,0.649,0.40934378096337565,0.06431816146726464,0.8,hiphop
A Simple Little Lullaby,Eamonn Watt,0If3zfg7N68SAaDgPAQa9l,0.387,0.00487,0.18181818181818182,0.2881543167912983,1,0.0584,0.996,0.9570000000000001,0.0883,0.212,0.31956021780036176,0.03711866942615747,0.6,classical
Hater's Anthem,Jean Grae,43fVFKYwRXQwDtgT1jTGrh,0.773,0.851,0.0,0.9313604690686608,0,0.214,0.618,0.00266,0.114,0.835,0.4139161341344799,0.08013124517016595,0.8,hiphop
Starlight,Muse,3skn2lauGk7Dx6bVIt5DVj,0.55,0.8740000000000001,0.36363636363636365,0.921099592114208,1,0.0321,0.000436,1.0199999999999999e-05,0.20600000000000002,0.318,0.5527275041132999,0.05951253798954833,0.8,rock
A Simple Tune,Herb Ellis,7yYPygAHXo8HlJjqFJHxjb,0.7979999999999999,0.212,0.0,0.7833744051665533,1,0.0436,0.9329999999999999,0.95,0.102,0.5920000000000001,0.5369969729749384,0.06270889514730274,0.8,jazz
I Remember When,Science Of Sound,75q8xKnx6Od6KQhQ0WGQlW,0.659,0.627,1.0,0.8549031271244052,0,0.153,0.0582,0.0757,0.10400000000000001,0.38799999999999996,0.4131525602450709,0.08253882884822511,0.8,hiphop
Pro Skater,s0cliché,4i5LQ7RQLzcaNQhK90A4IA,0.561,0.93,0.09090909090909091,0.8265423181509177,1,0.0945,0.0069299999999999995,5.07e-06,0.157,0.467,0.5548091519784745,0.028530863078187103,0.8,rock
Bad Boy This Bad Boy That - 2016 Remaster,Da Band,55MZjFx7xbkMrPAvU79eNL,0.84,0.802,0.09090909090909091,0.8581534670292318,1,0.26,0.039,0.0,0.0359,0.7859999999999999,0.4545400830841113,0.04729637363497977,0.8,hiphop
Open sesame (feat. sokodomo),WETVIDEO,4jobe1ZAB1fAaTHDkPXQA8,0.762,0.7959999999999999,0.18181818181818182,0.8680956832087017,1,0.217,0.61,0.0,0.10099999999999999,0.345,0.4546309847376124,0.035614105066311706,0.8,hiphop
Don't Believe The Hype,Public Enemy,56hyMlVcfBJIBgSmmZM3qE,0.883,0.465,1.0,0.714607409925221,1,0.36700000000000005,0.0148,0.0,0.175,0.856,0.4473770327882264,0.08172928339789018,0.8,hiphop
