Position,Track Name,Artist,Streams,date,region,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Top_50_Appearnces
122.0,Jumpman,Drake,473297.0,2017-01-01,global,27GmP9AWRs744SzKcpJsTZ,0.852,0.5529999999999999,1.0,-7.2860000000000005,1.0,0.187,0.0559,0.0,0.332,0.6559999999999999,142.079,0
123.0,Photograph,Ed Sheeran,472142.0,2017-01-01,global,6fxVffaTuwjgEk5h9QyRjy,0.614,0.379,4.0,-10.48,1.0,0.0476,0.607,0.00046399999999999995,0.0986,0.201,107.98899999999999,8
124.0,PILLOWTALK,ZAYN,470638.0,2017-01-01,global,0PDUDa38GO8lMxLCRc4lL1,0.584,0.7,11.0,-4.275,1.0,0.0456,0.11699999999999999,0.0,0.0939,0.43799999999999994,124.944,0
125.0,Pumped Up Kicks,Foster The People,467384.0,2017-01-01,global,7w87IxuO7BDcJ3YUqCyMTT,0.733,0.71,5.0,-5.849,0.0,0.0292,0.145,0.115,0.0956,0.965,127.975,0
126.0,What Do You Mean?,Justin Bieber,464343.0,2017-01-01,global,3pzjHKrQSvXGHQ98dx18HI,0.845,0.5670000000000001,5.0,-8.118,0.0,0.0956,0.59,0.0014199999999999998,0.0811,0.7929999999999999,125.02,0
127.0,Lush Life,Zara Larsson,460606.0,2017-01-01,global,1rIKgCH4H52lrvDcz50hS8,0.6940000000000001,0.7120000000000001,7.0,-3.923,0.0,0.046,0.133,0.0,0.21100000000000002,0.799,98.022,0
128.0,Hotline Bling,Drake,459418.0,2017-01-01,global,2FBUoWkIuQXwayw2RNo5l6,0.903,0.62,2.0,-8.094,1.0,0.0587,0.0034700000000000004,0.00011899999999999999,0.0504,0.539,134.96,0
129.0,Redbone,Childish Gambino,455949.0,2017-01-01,global,3kxfsdsCpFgN412fpnW85Y,0.745,0.35600000000000004,1.0,-10.425,1.0,0.0941,0.172,0.00943,0.12300000000000001,0.607,160.033,74
130.0,No Money,Galantis,453779.0,2017-01-01,global,0gb1J5UrTpzaU1s3nupgCd,0.6709999999999999,0.9159999999999999,6.0,-4.013999999999999,0.0,0.0397,0.0282,0.00762,0.24,0.8029999999999999,126.01,0
131.0,"Happy - From ""Despicable Me 2""",Pharrell Williams,453426.0,2017-01-01,global,5b88tNINg4Q4nrRbrCXUmg,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.21899999999999997,0.0,0.0908,0.9620000000000001,160.019,0
132.0,Hello,Adele,448638.0,2017-01-01,global,4sPmO7WMQUAf45kwMOtONw,0.48100000000000004,0.451,5.0,-6.095,0.0,0.0347,0.336,0.0,0.0872,0.289,157.966,0
133.0,This Town,Niall Horan,445379.0,2017-01-01,global,5nA67Y0XX9JipZwYxX7Gl7,0.687,0.409,9.0,-7.751,1.0,0.0311,0.71,0.0,0.126,0.16,111.861,0
134.0,Never Be Like You,Flume,445025.0,2017-01-01,global,12REd1n8PeiHHWOh066tpr,0.494,0.5589999999999999,0.0,-5.445,1.0,0.0565,0.436,0.0,0.16399999999999998,0.264,119.24700000000001,0
135.0,I Got You,Bebe Rexha,443982.0,2017-01-01,global,1FUViuNSldssMIawrOXF2i,0.609,0.887,9.0,-4.749,0.0,0.0507,0.0504,4.76e-06,0.09,0.316,97.99,0
136.0,Titanium (feat. Sia),David Guetta,441628.0,2017-01-01,global,2dOTkLZFbpNXrhc24CnTFd,0.604,0.787,0.0,-3.674,0.0,0.10300000000000001,0.0679,0.15,0.127,0.301,126.06200000000001,0
137.0,Love on Me,Galantis,441050.0,2017-01-01,global,2MHCiOohBZEQuLgDTPvSzF,0.562,0.9059999999999999,4.0,-2.085,1.0,0.0758,0.105,0.0,0.145,0.674,124.146,0
138.0,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,440038.0,2017-01-01,global,3bidbhpOYeV4knp8AIu8Xn,0.6409999999999999,0.922,2.0,-4.457,1.0,0.0786,0.0291,0.0,0.0862,0.847,146.078,0
139.0,Me llamas (feat. Maluma) - Remix,Piso 21,439910.0,2017-01-01,global,5hEM0JchdVzQ5PwvSfITeX,0.76,0.838,7.0,-3.8280000000000003,0.0,0.0529,0.547,1.3e-06,0.0664,0.745,93.05,0
140.0,Lighthouse - Andrelli Remix,Hearts & Colors,439245.0,2017-01-01,global,04CttTezSnv71USiiG9mIo,0.595,0.662,11.0,-6.858,0.0,0.0362,0.0178,0.0,0.0804,0.41700000000000004,96.053,0
141.0,Thinking out Loud,Ed Sheeran,436476.0,2017-01-01,global,1Slwb6dOYkBlWal1PGtnNg,0.7809999999999999,0.445,2.0,-6.061,1.0,0.0295,0.474,0.0,0.184,0.591,78.998,1
143.0,Weak,AJR,428247.0,2017-01-01,global,3E2Zh20GDCR9B1EYjfXWyv,0.6729999999999999,0.637,5.0,-4.518,1.0,0.0429,0.13699999999999998,0.0,0.184,0.6779999999999999,123.98,71
144.0,Stitches,Shawn Mendes,426162.0,2017-01-01,global,1WP1r7fuvRqZRnUaTi2I1Q,0.746,0.754,1.0,-6.681,1.0,0.067,0.0152,0.0,0.0486,0.764,149.882,0
147.0,iSpy (feat. Lil Yachty),KYLE,418210.0,2017-01-01,global,2EEeOnHehOozLq4aS0n6SL,0.746,0.653,7.0,-6.745,1.0,0.289,0.37799999999999995,0.0,0.22899999999999998,0.672,75.016,122
148.0,Dynamite (feat. Pretty Sister),Nause,413497.0,2017-01-01,global,2Ae5awwKvQpTBKQHr1TYCg,0.8109999999999999,0.8009999999999999,9.0,-6.0,0.0,0.0802,0.0548,2.09e-05,0.0742,0.693,105.055,0
149.0,Ain't No Mountain High Enough,Marvin Gaye,413039.0,2017-01-01,global,2H3ZUSE54pST4ubRd5FzFR,0.669,0.616,11.0,-10.776,0.0,0.033,0.48200000000000004,0.0,0.179,0.818,130.037,0
150.0,Ain't My Fault,Zara Larsson,411636.0,2017-01-01,global,0ADG9OgdVTL7fgREP75BrZ,0.5760000000000001,0.782,6.0,-4.825,0.0,0.0296,0.00778,0.0,0.285,0.355,141.153,0
151.0,Gold,Kiiara,410605.0,2017-01-01,global,6WhzFzROw3aq3rPWjgYlxr,0.6,0.41200000000000003,8.0,-9.343,1.0,0.344,0.615,0.0025,0.134,0.408,113.04899999999999,0
152.0,Low Life (feat. The Weeknd),Future,409112.0,2017-01-01,global,7EiZI6JVHllARrX9PUvAdX,0.722,0.331,8.0,-7.789,1.0,0.0725,0.337,0.28300000000000003,0.146,0.102,143.974,0
153.0,Gyal You A Party Animal - Remix,Charly Black,406113.0,2017-01-01,global,1AkTW13ysu0AJrwuM6UY0I,0.723,0.889,0.0,-4.0169999999999995,1.0,0.0939,0.0673,0.0,0.363,0.701,101.03200000000001,0
154.0,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,403095.0,2017-01-01,global,1Bqxj0aH5KewYHKUg1IdrF,0.634,0.525,0.0,-8.968,1.0,0.47,0.0705,0.0,0.0729,0.49,130.27100000000002,0
155.0,Hasta el Amanecer,Nicky Jam,400584.0,2017-01-01,global,5Fim1gaXBgsiFfsQAfQSDS,0.8320000000000001,0.608,6.0,-6.042000000000001,0.0,0.0385,0.282,0.0,0.0761,0.589,94.01299999999999,0
156.0,Can't Feel My Face,The Weeknd,398209.0,2017-01-01,global,6RsWqX8zABZLhZydXxEFOm,0.7020000000000001,0.77,9.0,-5.416,0.0,0.0482,0.124,0.0,0.10300000000000001,0.593,107.95100000000001,0
157.0,Love On The Brain,Rihanna,397058.0,2017-01-01,global,2aksifNn5ph8igDOkPBA02,0.509,0.637,4.0,-4.83,0.0,0.0471,0.0717,1.0800000000000002e-05,0.0789,0.37799999999999995,172.00599999999997,0
158.0,Desde Esa Noche (feat. Maluma),Thalia,396612.0,2017-01-01,global,1pWYnQIlqxTh5bxuPmTG4E,0.78,0.929,11.0,-0.7390000000000001,0.0,0.0532,0.171,0.0,0.0677,0.8370000000000001,95.012,0
159.0,Reminder,The Weeknd,396409.0,2017-01-01,global,37F0uwRSrdzkBiuj0D5UHI,0.706,0.505,8.0,-6.922999999999999,1.0,0.193,0.142,0.0,0.16399999999999998,0.38799999999999996,160.053,0
160.0,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",Maluma,393026.0,2017-01-01,global,0JoHqmlqE0W0i9prt6kcHR,0.772,0.547,6.0,-6.372999999999999,0.0,0.0541,0.0983,4.35e-06,0.107,0.0957,130.099,0
161.0,My House,Flo Rida,391880.0,2017-01-01,global,6Knv6wdA0luoMUuuoYi2i1,0.688,0.7020000000000001,7.0,-4.792,0.0,0.0499,0.0215,0.0,0.128,0.74,94.006,0
162.0,No Role Modelz,J. Cole,389511.0,2017-01-01,global,62vpWI1CHwFy7tMIcSStl8,0.6920000000000001,0.521,10.0,-8.465,0.0,0.33,0.301,0.0,0.0565,0.46299999999999997,100.45,0
163.0,The Hills,The Weeknd,389467.0,2017-01-01,global,25khomWgBVamSdKw7hzm3l,0.35600000000000004,0.5670000000000001,0.0,-7.011,0.0,0.0798,0.0861,0.0,0.13699999999999998,0.109,135.553,0
164.0,Swang,Rae Sremmurd,387386.0,2017-01-01,global,6mapJIPnQ23RTAevUoE0DL,0.6809999999999999,0.314,8.0,-9.318999999999999,1.0,0.0581,0.2,9.82e-06,0.1,0.166,139.99200000000002,0
166.0,Let Me Hold You (Turn Me On),Dante Klein,385235.0,2017-01-01,global,0lmdsH1MIoLsMymnNpd6HU,0.68,0.774,1.0,-3.136,0.0,0.0697,0.10099999999999999,0.0,0.113,0.331,102.949,0
167.0,Uptown Funk (feat. Bruno Mars),Mark Ronson,385214.0,2017-01-01,global,32OlwWuMpZ6b0aN2RZOeMS,0.856,0.609,0.0,-7.223,1.0,0.0824,0.00801,8.149999999999999e-05,0.0344,0.9279999999999999,114.988,0
168.0,La Gozadera (feat. Marc Anthony),Gente De Zona,377647.0,2017-01-01,global,0OMRAvrtLWE2TvcXorRiB9,0.616,0.9890000000000001,9.0,-1.6980000000000002,0.0,0.0483,0.166,0.0,0.172,0.902,95.036,0
169.0,Say It (feat. Tove Lo),Flume,373311.0,2017-01-01,global,4sQMalN597HdggTu196aL0,0.598,0.532,3.0,-6.832999999999999,0.0,0.0295,0.0668,3.22e-06,0.0617,0.261,74.96300000000001,0
170.0,goosebumps,Travis Scott,371600.0,2017-01-01,global,6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,7.0,-3.37,1.0,0.0484,0.0847,0.0,0.149,0.43,130.049,79
171.0,That's What I Like,Bruno Mars,371473.0,2017-01-01,global,0KKkJNfGyhkQ5aFogxQAPU,0.853,0.56,1.0,-4.961,1.0,0.0406,0.013000000000000001,0.0,0.0944,0.86,134.066,189
172.0,Light,San Holo,371468.0,2017-01-01,global,7zTx8ePYAmPFQuxP3xlXZn,0.57,0.763,1.0,-4.137,1.0,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088,0
173.0,Immortal,J. Cole,367746.0,2017-01-01,global,6AGON2BGdPmPMJGiiNuuwl,0.7440000000000001,0.43,3.0,-10.604000000000001,0.0,0.309,0.455,2.73e-06,0.126,0.266,92.039,0
174.0,Chillax (feat. Ky-Mani Marley),Farruko,363805.0,2017-01-01,global,1lxswgIpzV6HhENRvkflES,0.8270000000000001,0.6459999999999999,1.0,-4.727,0.0,0.0766,0.0724,0.0,0.247,0.512,92.057,0
175.0,Wake Up Where You Are,State of Sound,362966.0,2017-01-01,global,2s76aKBWKShlwPC4xTtEEE,0.706,0.674,9.0,-6.977,1.0,0.0337,0.11,0.0006259999999999999,0.0784,0.545,113.956,0
176.0,Would I Lie to You - Radio Edit,David Guetta,359074.0,2017-01-01,global,4PdJSsESm34djLfBde9Pr2,0.6709999999999999,0.826,7.0,-5.766,0.0,0.309,0.00718,0.0,0.631,0.774,123.986,0
177.0,Please Don't Go,Joel Adams,357531.0,2017-01-01,global,3cNjgVBKTJ1SvKhunrCdVy,0.513,0.768,4.0,-4.868,0.0,0.0587,0.0118,1.9399999999999997e-05,0.294,0.235,84.264,0
178.0,Rockin’,The Weeknd,357162.0,2017-01-01,global,36YCdzT57us0LhDmCYtrNE,0.738,0.885,9.0,-5.547000000000001,0.0,0.20600000000000002,0.0133,0.0,0.0821,0.752,112.87799999999999,0
179.0,Sugar (feat. Francesco Yates),Robin Schulz,355613.0,2017-01-01,global,5tf1VVWniHgryyumXyJM7w,0.636,0.815,5.0,-5.098,0.0,0.0581,0.0185,0.0,0.163,0.636,123.06299999999999,0
180.0,Hymn for the Weekend,Coldplay,352612.0,2017-01-01,global,3RiPr603aXAoi4GHyXx0uy,0.491,0.693,0.0,-6.487,0.0,0.0377,0.21100000000000002,6.92e-06,0.325,0.41200000000000003,90.027,0
181.0,Alarm,Anne-Marie,351130.0,2017-01-01,global,0OwX5aROoW1Iip8FV51Efg,0.7559999999999999,0.589,0.0,-5.093,1.0,0.23199999999999998,0.0812,0.0,0.17600000000000002,0.8109999999999999,146.928,0
182.0,You & Me,Marc E. Bassy,350746.0,2017-01-01,global,4QdovcM8j50QPlyR7tH4xe,0.693,0.65,1.0,-8.376,1.0,0.192,0.0398,0.0,0.18600000000000003,0.6629999999999999,85.02600000000001,0
183.0,No Lie,Sean Paul,350700.0,2017-01-01,global,3cFsmM51N5zMAuu1nNY4Tw,0.741,0.8909999999999999,7.0,-2.824,1.0,0.11900000000000001,0.0437,0.0,0.256,0.449,102.00200000000001,0
184.0,Bobo,J Balvin,350414.0,2017-01-01,global,7AtlMCIauSQZqiXSlbBPW6,0.7290000000000001,0.888,10.0,-2.864,1.0,0.122,0.11699999999999999,1.55e-05,0.125,0.8,177.908,0
185.0,Stay (feat. Maty Noyes),Kygo,347597.0,2017-01-01,global,2FiSTH0GYpIioUgjfzMIja,0.648,0.736,8.0,-7.9479999999999995,1.0,0.0385,0.0444,0.00013700000000000002,0.171,0.37799999999999995,103.027,0
186.0,Used to This (feat. Drake),Future,344032.0,2017-01-01,global,78sr3ogs4UzITcCNbXM9cM,0.618,0.727,3.0,-7.224,0.0,0.20800000000000002,0.0312,0.0,0.196,0.401,164.99200000000002,0
187.0,Purple Lamborghini (with Rick Ross),Skrillex,343807.0,2017-01-01,global,6JyuJFedEvPmdWQW0PkbGJ,0.457,0.899,10.0,-2.591,0.0,0.132,0.0019,0.0,0.831,0.298,147.268,0
188.0,Cool Girl,Tove Lo,343803.0,2017-01-01,global,5dKyZWlgjWw1oJgLa4GCZD,0.6709999999999999,0.71,9.0,-6.997000000000001,0.0,0.109,0.335,4.76e-06,0.07400000000000001,0.233,102.022,0
189.0,Miss You,James Hersey,342000.0,2017-01-01,global,7of1slAJIWrXxP8ikAHxje,0.88,0.605,5.0,-7.638999999999999,0.0,0.0531,0.10400000000000001,0.00488,0.106,0.626,120.01700000000001,0
190.0,Die For You,The Weeknd,341736.0,2017-01-01,global,2LBqCSwhJGcFQeTHMVGwy3,0.586,0.525,1.0,-7.162999999999999,0.0,0.0615,0.111,0.0,0.134,0.508,133.629,0
191.0,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,341046.0,2017-01-01,global,5Z01UMMf7V1o0MzF86s6WJ,0.6920000000000001,0.7440000000000001,2.0,-4.565,1.0,0.257,0.00868,0.00042300000000000004,0.359,0.0612,171.37400000000002,0
192.0,Paper Planes,M.I.A.,341003.0,2017-01-01,global,1kusepF3AacIEtUTYrw4GV,0.447,0.848,2.0,-6.175,1.0,0.222,0.033,7.45e-05,0.722,0.485,172.247,0
193.0,Let It Go,James Bay,340299.0,2017-01-01,global,13HVjjWUZFaWilh2QUJKsP,0.546,0.311,1.0,-10.395999999999999,1.0,0.0288,0.818,1.65e-05,0.107,0.24600000000000002,147.464,0
194.0,Famous,Kanye West,336134.0,2017-01-01,global,19a3JfW8BQwqHWUMbcqSx8,0.465,0.735,6.0,-3.715,1.0,0.11699999999999999,0.0711,0.0,0.0975,0.409,173.935,0
195.0,Taped up Heart (feat. Clara Mae),KREAM,333469.0,2017-01-01,global,26hcyzSE154xMZCbFdtInA,0.675,0.937,0.0,-3.525,0.0,0.0509,0.152,0.0,0.154,0.5670000000000001,103.961,0
196.0,White Iverson,Post Malone,332756.0,2017-01-01,global,6eT7xZZlB2mwyzJ2sUKG6w,0.675,0.562,7.0,-7.678,1.0,0.0352,0.233,0.0,0.0816,0.309,130.09799999999998,0
197.0,Oh Lord,MiC LOWRY,331792.0,2017-01-01,global,1sTUEdVO85YU8Ymk2jeAls,0.273,0.794,7.0,-6.644,0.0,0.0675,0.0217,0.0,0.0616,0.377,95.902,0
198.0,Superstition - Single Version,Stevie Wonder,331376.0,2017-01-01,global,5lXcSvHRVjQJ3LB2rLKQog,0.65,0.6579999999999999,10.0,-10.908,0.0,0.085,0.0887,0.00403,0.0526,0.883,100.541,0
199.0,Secrets,The Weeknd,331233.0,2017-01-01,global,3DX4Y0egvc0slLcLl31h2p,0.665,0.7709999999999999,0.0,-5.779,1.0,0.0533,0.0155,9.6e-06,0.46,0.764,109.948,0
200.0,Ni**as In Paris,JAY-Z,325951.0,2017-01-01,global,2KpCpk6HjXXLb7nnXoXA5O,0.757,0.882,1.0,-6.125,1.0,0.248,0.0763,0.0,0.251,0.684,140.047,0
155.0,Touch,Little Mix,404835.0,2017-01-02,global,5Ua3GXyHwiSfpNTMjq6m2z,0.607,0.718,4.0,-4.095,1.0,0.0978,0.032,0.0,0.40299999999999997,0.551,101.821,0
163.0,September Song,JP Cooper,392761.0,2017-01-02,global,0FuTx2s3YH1ppmtiM6l0zI,0.623,0.654,0.0,-5.675,0.0,0.0372,0.0545,0.0,0.0838,0.401,95.921,0
168.0,Not Going Home (feat. Gia Koka),DVBBS,386039.0,2017-01-02,global,042x9bsUBWW2fJgJ6fUh61,0.713,0.733,6.0,-6.431,1.0,0.152,0.0933,2.23e-05,0.237,0.502,108.992,0
175.0,Million Reasons,Lady Gaga,372515.0,2017-01-02,global,50PWlIBU7PlGGwzgN8TiFJ,0.6679999999999999,0.449,0.0,-7.897,1.0,0.0451,0.47700000000000004,0.0,0.107,0.154,129.889,0
178.0,All of Me,John Legend,353955.0,2017-01-02,global,2q6tgiA9tpb6DMguABwCWE,0.42200000000000004,0.264,8.0,-7.064,1.0,0.0322,0.922,0.0,0.132,0.331,119.93,0
179.0,Cocoon,Milky Chance,352419.0,2017-01-02,global,0L87MffumRNWrY2SNUFcvs,0.743,0.659,10.0,-6.755,1.0,0.0343,0.0998,0.00028,0.0622,0.804,114.03299999999999,0
180.0,True Colors,The Weeknd,351868.0,2017-01-02,global,6i759FCuKx713ZnYjtpQGU,0.616,0.424,1.0,-8.237,1.0,0.251,0.284,0.0,0.17300000000000001,0.5820000000000001,76.676,0
181.0,Let Her Go,Passenger,349450.0,2017-01-02,global,2jyjhRf6DVbMPU5zxagN2h,0.509,0.5379999999999999,7.0,-7.335,1.0,0.0572,0.385,0.0,0.10400000000000001,0.244,75.089,0
182.0,Stay With Me,Sam Smith,348449.0,2017-01-02,global,5Db9VIdDsN5yu3Eu7CT0i4,0.479,0.419,0.0,-6.517,1.0,0.0389,0.568,0.000217,0.11,0.18600000000000003,85.014,0
183.0,When We Were Young,Adele,347678.0,2017-01-02,global,7IWkJwX9C0J7tHurTD7ViL,0.381,0.594,3.0,-5.97,1.0,0.0486,0.348,0.0,0.0925,0.273,143.86,0
184.0,Love$ick (feat. A$AP Rocky),Mura Masa,347540.0,2017-01-02,global,7Kq16WtEJzdRSNQgdXsn7Y,0.672,0.764,3.0,-5.109,0.0,0.142,0.141,0.00358,0.185,0.763,88.867,0
186.0,The Scientist,Coldplay,346351.0,2017-01-02,global,75JFxkI2RXiU7L9VXzMkle,0.557,0.442,5.0,-7.224,1.0,0.0243,0.731,1.4599999999999999e-05,0.11,0.213,146.27700000000002,0
187.0,Adventure of a Lifetime,Coldplay,346139.0,2017-01-02,global,69uxyAqqPIsUyTO8txoP2M,0.638,0.924,7.0,-3.887,1.0,0.036000000000000004,0.00205,0.000175,0.149,0.53,111.995,0
191.0,'Till I Collapse,Eminem,338505.0,2017-01-02,global,6yr8GiTHWvFfi4o6Q5ebdT,0.551,0.851,1.0,-3.2769999999999997,1.0,0.19699999999999998,0.0748,0.0,0.0784,0.1,171.41099999999997,0
196.0,Sugar,Maroon 5,335115.0,2017-01-02,global,494OU6M7NOf4ICYb4zWCf5,0.748,0.7879999999999999,1.0,-7.055,1.0,0.0334,0.0591,0.0,0.0863,0.884,120.07600000000001,0
197.0,Kill Em With Kindness,Selena Gomez,333694.0,2017-01-02,global,7KxhSJOYiqCDclXDBNlFSZ,0.757,0.884,10.0,-5.4879999999999995,0.0,0.0404,0.00795,5.870000000000001e-05,0.0973,0.39799999999999996,120.012,0
198.0,Mr. Brightside,The Killers,333579.0,2017-01-02,global,7oK9VyNzrYvRFo7nQEYkWN,0.35600000000000004,0.924,1.0,-3.74,1.0,0.0808,0.00101,0.0,0.0953,0.23199999999999998,148.017,0
199.0,Don't,Bryson Tiller,331803.0,2017-01-02,global,3pXF1nA74528Edde4of9CC,0.765,0.35600000000000004,11.0,-5.556,0.0,0.195,0.223,0.0,0.0963,0.18899999999999997,96.991,0
200.0,Take Me To Church,Hozier,330936.0,2017-01-02,global,0IqKeD8ZSP72KbGYyzEcAs,0.5660000000000001,0.664,4.0,-5.303,0.0,0.0464,0.634,0.0,0.11599999999999999,0.43700000000000006,128.945,0
181.0,It's Gotta Be You,Isaiah Firebrace,383927.0,2017-01-03,global,6cAKeFFYW2aClZSUyvqAEW,0.42200000000000004,0.745,8.0,-4.632,1.0,0.0378,0.221,0.0,0.0981,0.588,95.48700000000001,0
186.0,Somebody Else,VÉRITÉ,374156.0,2017-01-03,global,34i4yxPrHWquuR4kjiivFO,0.674,0.593,11.0,-6.47,0.0,0.0582,0.201,0.000529,0.209,0.46399999999999997,116.995,0
187.0,Change,J. Cole,374137.0,2017-01-03,global,3pjUyVbFmM96tYhSaKJwTt,0.74,0.523,11.0,-10.753,0.0,0.233,0.6659999999999999,0.0014199999999999998,0.0968,0.235,97.06299999999999,0
190.0,Cake - Challenge Version,Flo Rida,369937.0,2017-01-03,global,6t2ubAB4iSYOuIpRAOGd4t,0.7859999999999999,0.8540000000000001,2.0,-4.247,1.0,0.0523,0.0729,1.63e-06,0.179,0.687,105.07799999999999,0
44.0,Caroline,Aminé,1075120.0,2017-01-04,global,5hTpBe8h35rJ67eAWHQsJx,0.94,0.335,5.0,-10.179,0.0,0.505,0.17,0.0,0.262,0.7070000000000001,120.04,1
197.0,Party (feat. Usher & Gucci Mane),Chris Brown,370341.0,2017-01-04,global,05Z7jet4VDNVgNQWcYHnrk,0.762,0.5760000000000001,1.0,-4.9510000000000005,0.0,0.0829,0.0556,0.0,0.0869,0.316,142.096,0
28.0,All Night,The Vamps,1406792.0,2017-01-05,global,1yNyoWWWikbLhwIGWjZuDW,0.563,0.775,8.0,-6.433,1.0,0.0366,0.00251,0.0,0.326,0.45799999999999996,144.945,72
33.0,Now and Later,Sage The Gemini,1333151.0,2017-01-05,global,43jBqV3j3Xi1g6wO0bhIMd,0.7809999999999999,0.57,11.0,-5.874,0.0,0.188,0.273,0.0,0.196,0.858,107.059,56
44.0,Caroline,Aminé,1085094.0,2017-01-05,global,5GFDrUTLGJix84sNhjCG0g,0.945,0.39399999999999996,10.0,-8.571,1.0,0.49200000000000005,0.303,0.0,0.131,0.743,120.05799999999999,29
59.0,Perfect Strangers,Jonas Blue,850862.0,2017-01-05,global,1CUVN2kn7mW5FjkqXTR2W1,0.742,0.8190000000000001,1.0,-5.307,1.0,0.0487,0.37200000000000005,0.0,0.27699999999999997,0.7090000000000001,117.986,0
65.0,Lot to Learn,Luke Christopher,790208.0,2017-01-05,global,3TRFq09DUgYj1mug6RRqJW,0.405,0.846,6.0,-3.57,1.0,0.195,0.0948,0.0,0.0666,0.602,82.23200000000001,0
177.0,Love$ick,Mura Masa,406654.0,2017-01-05,global,5v9N8Rx3QsFvr50cxyQcA3,0.665,0.7709999999999999,1.0,-5.124,0.0,0.14,0.126,0.00449,0.27,0.732,88.835,0
188.0,Stronger,Kanye West,387631.0,2017-01-05,global,6C7RJEIUDqKkJRZVWdkfkH,0.625,0.726,10.0,-7.731,0.0,0.155,0.00728,0.0,0.318,0.483,103.98,0
1.0,Shape of You,Ed Sheeran,6151345.0,2017-01-06,global,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1.0,-3.1830000000000003,0.0,0.0802,0.581,0.0,0.0931,0.9309999999999999,95.977,510
2.0,Castle on the Hill,Ed Sheeran,5661820.0,2017-01-06,global,6PCUP3dWmTjcTtXY02oFdT,0.461,0.8340000000000001,2.0,-4.868,1.0,0.0989,0.0232,1.1400000000000001e-05,0.14,0.47100000000000003,135.007,114
67.0,Don't Leave,Snakehips,791673.0,2017-01-06,global,0Zx8khUcEfCFK2AEoIhC92,0.657,0.703,1.0,-3.4019999999999997,1.0,0.0753,0.222,0.0,0.256,0.33799999999999997,122.381,29
85.0,The A Team,Ed Sheeran,698045.0,2017-01-06,global,1VdZ0vKfR5jneCmWIUAMxK,0.642,0.289,9.0,-9.918,1.0,0.0367,0.669,0.0,0.18,0.40700000000000003,84.99600000000001,0
106.0,Say Something Loving,The xx,606017.0,2017-01-06,global,728zbo72kOoYdGR3AhNsyF,0.627,0.721,0.0,-7.782,0.0,0.0304,0.29600000000000004,6.409999999999999e-05,0.231,0.38299999999999995,130.08,0
120.0,Move Your Body - Single Mix,Sia,550009.0,2017-01-06,global,7ynCQo1KpBOyTdTdAnjSLZ,0.664,0.883,10.0,-3.406,0.0,0.0353,0.00151,0.0926,0.07200000000000001,0.381,127.962,0
126.0,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Ed Sheeran,537195.0,2017-01-06,global,3B7udSGy2PfgoCniMSb523,0.581,0.0549,10.0,-20.514,0.0,0.0397,0.5589999999999999,0.0,0.0718,0.23399999999999999,152.037,0
136.0,Feel Me,Tyga,521824.0,2017-01-06,global,2Cth0v1xri32oZ799rL3rl,0.442,0.636,1.0,-4.218999999999999,0.0,0.262,0.124,0.0,0.879,0.251,87.69200000000001,0
138.0,Don't,Ed Sheeran,513638.0,2017-01-06,global,6gTJaPuj8DT8RjuDJyBgzP,0.8059999999999999,0.608,1.0,-7.007999999999999,1.0,0.0659,0.0113,0.0,0.635,0.8490000000000001,95.04899999999999,0
146.0,Give Me Love,Ed Sheeran,486976.0,2017-01-06,global,0SuG9kyzGRpDqrCWtgD6Lq,0.526,0.32799999999999996,1.0,-9.863999999999999,1.0,0.0461,0.6940000000000001,0.0,0.11199999999999999,0.11,116.068,0
150.0,Rooting For You,London Grammar,475026.0,2017-01-06,global,2nAAFnHiXRdWhsqoeqhhnr,0.251,0.254,2.0,-7.5520000000000005,1.0,0.0369,0.9129999999999999,1.81e-06,0.08800000000000001,0.17,176.602,0
156.0,Tenerife Sea,Ed Sheeran,469838.0,2017-01-06,global,6vSwxzO2Qf4BinHSXRwZJe,0.53,0.34600000000000003,8.0,-10.497,1.0,0.0376,0.6970000000000001,1.07e-05,0.105,0.359,121.876,0
193.0,Moves,Big Sean,396301.0,2017-01-06,global,0Fv5N0cHBsl4bzCbollCAS,0.812,0.522,2.0,-5.287000000000001,1.0,0.257,0.0433,0.0,0.154,0.38,75.524,7
195.0,Lay It All on Me (feat. Ed Sheeran),Rudimental,395444.0,2017-01-06,global,0vbbhcA6okLzvsy6WSTlLg,0.669,0.747,6.0,-7.108,1.0,0.0428,0.141,0.0,0.185,0.483,122.531,0
198.0,Te Quiero Pa´Mi,Don Omar,365226.0,2017-01-07,global,3BY2mafsbsoKGqS380Xnuz,0.7609999999999999,0.82,1.0,-4.003,1.0,0.0623,0.125,2.1e-05,0.183,0.619,88.99700000000001,0
